"X","视频类型","关联BV号","标题","BV号","播放量","弹幕数","评论数","收藏数","投币数","分享数","点赞数","点踩数","子分区ID","UP主.x","UP主ID","视频链接","抓取小时","抓取时间","稿件发布时间","UP主.y","UP主ID.y","official_role","official_title","official_desc","official_type","if_state"
9269,"相关视频","BV1FxHfe2E3v","【暗区突围】“北 山 会 议”","BV18M4m1y7DN",96271,49,67,3726,136,58,4990,0,"GMV","悠尘暗区突围",1812742944,"https://www.bilibili.com/video/BV18M4m1y7DN/",1154,"2024-09-06 17:53","2024-08-05 08:56:58",NA,NA,NA,NA,NA,NA,0
9270,"相关视频","BV1FxHfe2E3v","【暗区突围】⚡️农 场 反 击 战⚡️","BV1yf421B741",2805300,1524,746,94264,22473,2340,129854,0,"电子竞技","胆小的火柴棍",24088959,"https://www.bilibili.com/video/BV1yf421B741/",1154,"2024-09-06 17:53","2024-06-25 02:01:03",NA,NA,NA,NA,NA,NA,0
9271,"相关视频","BV1FxHfe2E3v","【暗区突围/meme】𝕯𝖗𝖊𝖆𝖒 𝖔𝖋 𝕶𝖆𝖒𝖔𝖓| 卡莫纳之梦","BV13J4m1M7c7",3068570,3210,967,169884,26993,3441,114769,0,"手机游戏","小麦种子吖",677077447,"https://www.bilibili.com/video/BV13J4m1M7c7/",1154,"2024-09-06 17:53","2024-07-08 11:39:08",NA,NA,NA,NA,NA,NA,0
9272,"相关视频","BV1FxHfe2E3v","活在卡莫纳，怎能不「异常」？【异常跳舞的女孩/暗区】暗区新手之通病（","BV1s6421Z7hv",29188,34,79,2639,407,96,5032,0,"短片·手书","屑老曹",3494349773999055,"https://www.bilibili.com/video/BV1s6421Z7hv/",1154,"2024-09-06 17:53","2024-06-20 13:46:44",NA,NA,NA,NA,NA,NA,0
9273,"相关视频","BV1FxHfe2E3v","你还记得那个带你入坑暗区的人吗，他现在还玩吗？","BV1214y1C7Ns",1450291,579,621,66931,11565,405,55792,0,"电子竞技","萌萌鱼是只不能吃的鱼",1201806646,"https://www.bilibili.com/video/BV1214y1C7Ns/",1154,"2024-09-06 17:53","2023-08-28 02:01:02",NA,NA,NA,NA,NA,NA,0
9274,"相关视频","BV1FxHfe2E3v","阿贾克斯：你是来救我的吗","BV1MeHje3EoE",23111,37,67,1555,218,28,2376,0,"短片·手书","酒玉の团团",284898589,"https://www.bilibili.com/video/BV1MeHje3EoE/",1154,"2024-09-06 17:53","2024-08-30 10:55:00",NA,NA,NA,NA,NA,NA,0
10866,"热门视频","","穷富之间心态差距有多大，韩综帮你测出来了","BV1JF4neUErz",117894,736,608,4136,2131,1129,7770,0,"影视杂谈","平原小狐",392315032,"https://www.bilibili.com/video/BV1JF4neUErz/",1279,"2024-09-11 22:53","2024-09-12 10:05:44",NA,NA,NA,NA,NA,NA,0
10867,"相关视频","BV1JF4neUErz","神 佑 之 地","BV1DGHQeGEcK",3725579,31653,5482,44166,122856,17435,121273,0,"美食侦探","食贫道",39627524,"https://www.bilibili.com/video/BV1DGHQeGEcK/",1279,"2024-09-11 22:53","2024-09-06 11:36:53",NA,NA,NA,NA,NA,NA,0
10868,"相关视频","BV1JF4neUErz","【鸭鸭中字】思想验证区域 The Community EP1","BV1cU411S7fe",153314,4792,709,8641,3199,3802,5215,0,"Unknown","大可电台",472565639,"https://www.bilibili.com/video/BV1cU411S7fe/",1279,"2024-09-11 22:53","2024-08-05 12:52:25",NA,NA,NA,NA,NA,NA,0
10869,"相关视频","BV1JF4neUErz","为什么学生思维在社会人思维面前容易被摸个底透？色戒三大虎言虎语是什么？与上层人士打交道，重点在什么？","BV1rTpee1EL4",306740,150,49,12622,966,577,6585,0,"影视杂谈","庆澄Plus",1876874761,"https://www.bilibili.com/video/BV1rTpee1EL4/",1279,"2024-09-11 22:53","2024-09-08 04:21:32",NA,NA,NA,NA,NA,NA,0
10870,"相关视频","BV1JF4neUErz","脱贫第一步，对有钱人祛魅","BV19D421H76q",2356925,588,1296,40351,7063,2650,64079,0,"影视杂谈","平原小狐",392315032,"https://www.bilibili.com/video/BV19D421H76q/",1279,"2024-09-11 22:53","2024-04-08 10:18:39",NA,NA,NA,NA,NA,NA,0
10871,"相关视频","BV1JF4neUErz","【于适情史大起底】建议看完给眼睛消个毒……","BV1LS4ne5E3y",508411,2902,3367,3978,2334,10167,16950,0,"Unknown","不八卦会死星人V",31603563,"https://www.bilibili.com/video/BV1LS4ne5E3y/",1279,"2024-09-11 22:53","2024-09-12 09:49:54",NA,NA,NA,NA,NA,NA,0
10872,"相关视频","BV1JF4neUErz","为什么说《红楼梦》才是顶级中式恐怖！上流公子下流人生，富家女被逼嫁人，贾府是如何崩坏的！","BV1HE4m197a9",728327,1159,940,9913,3680,1015,19385,0,"影视杂谈","进击的空空",381389914,"https://www.bilibili.com/video/BV1HE4m197a9/",1279,"2024-09-11 22:53","2024-08-30 10:00:00",NA,NA,NA,NA,NA,NA,0
10873,"相关视频","BV1JF4neUErz","为什么“拜金女”总会失败？因为“拜金”=“拜男”","BV17M4m117wD",469901,359,377,2787,999,160,8170,0,"影视杂谈","平原小狐",392315032,"https://www.bilibili.com/video/BV17M4m117wD/",1279,"2024-09-11 22:53","2024-08-09 10:10:00",NA,NA,NA,NA,NA,NA,0
10874,"相关视频","BV1JF4neUErz","“捞女”叙事：一场新世纪的道德献祭","BV1fb421v7nu",52711,393,559,1464,2035,244,4522,0,"Unknown","毛狸是我",7935776,"https://www.bilibili.com/video/BV1fb421v7nu/",1279,"2024-09-11 22:53","2024-05-29 09:39:02",NA,NA,NA,NA,NA,NA,0
10875,"相关视频","BV1JF4neUErz","这段子太狠了！鸭绒怒喷消费主义：制造焦虑就是挣钱的源头！一番话动了多少人的奶酪！","BV1yb4reEEAr",62500,112,79,476,284,557,2208,0,"搞笑","弱弱の小透明",1678105106,"https://www.bilibili.com/video/BV1yb4reEEAr/",1279,"2024-09-11 22:53","2024-09-11 13:54:07",NA,NA,NA,NA,NA,NA,0
10876,"相关视频","BV1JF4neUErz","各怀鬼胎！高层博弈！武则天才是《狄仁杰》真正主角？【神探狄仁杰深度解析04】","BV15u4ae3E2t",259979,1153,480,3358,4671,234,10630,0,"影视杂谈","Claire的编辑室",3461574557698362,"https://www.bilibili.com/video/BV15u4ae3E2t/",1279,"2024-09-11 22:53","2024-09-10 09:34:21",NA,NA,NA,NA,NA,NA,0
24232,"热门视频","","领克07铁定版全球首秀——更帅，更快，更强！","BV1fTWSeRESf",95027,1057,460,1529,6476,529,10491,0,"新能源车","铁秀IRONSHOW",405067166,"https://www.bilibili.com/video/BV1fTWSeRESf/",790,"2024-08-22 13:53","2024-08-23 09:30:00",NA,NA,NA,NA,NA,NA,0
24233,"相关视频","BV1fTWSeRESf","我的小米SU7，能战胜中国最强燃油车吗？","BV1Yx4y1s796",549293,2428,1115,7984,41129,1183,54083,0,"新能源车","极速拍档-NANA",34728585,"https://www.bilibili.com/video/BV1Yx4y1s796/",790,"2024-08-22 13:53","2024-08-21 10:04:37",NA,NA,NA,NA,NA,NA,0
24234,"相关视频","BV1fTWSeRESf","2025小米集团全球校招宣传片《前进一小米》重磅首映","BV15H4y1F7fc",100891,106,589,853,701,927,5502,0,"数码","小米公司",23920239,"https://www.bilibili.com/video/BV15H4y1F7fc/",790,"2024-08-22 13:53","2024-08-22 03:06:29",NA,NA,NA,NA,NA,NA,0
24235,"相关视频","BV1fTWSeRESf","极氪CEO回应“背刺”老车主事件。称:极氪001等车型未来一年内不会有改款，颜色除外。","BV1TnW3eaEZg",72720,94,434,35,7,112,338,0,"财经商业","财经科技圈",399362848,"https://www.bilibili.com/video/BV1TnW3eaEZg/",790,"2024-08-22 13:53","2024-08-22 03:02:30",NA,NA,NA,NA,NA,NA,0
24236,"相关视频","BV1fTWSeRESf","小米玄戒手机SOC来了性能非常炸裂","BV16SWbevEve",54866,11,1364,50,6,108,466,0,"计算机技术","哈哈爱看吃瓜",3493288707360810,"https://www.bilibili.com/video/BV16SWbevEve/",790,"2024-08-22 13:53","2024-08-21 05:44:43",NA,NA,NA,NA,NA,NA,0
24237,"相关视频","BV1fTWSeRESf","极氪安全，不容挑战，8月2日14:00，锁定极氪官方直播，谈谈极氪式安全是怎样炼成的","BV1oE421w75r",91646,31,785,129,163,407,1260,0,"新能源车","极氪",1269265572,"https://www.bilibili.com/video/BV1oE421w75r/",790,"2024-08-22 13:53","2024-08-01 04:08:01",NA,NA,NA,NA,NA,NA,0
24238,"相关视频","BV1fTWSeRESf","铁秀坡的天花板！","BV14k4y1Q7m8",881274,1019,2177,1162,1665,3027,16548,0,"新能源车","铁秀IRONSHOW",405067166,"https://www.bilibili.com/video/BV14k4y1Q7m8/",790,"2024-08-22 13:53","2024-01-12 12:23:16",NA,NA,NA,NA,NA,NA,0
24239,"相关视频","BV1fTWSeRESf","【铁秀】马自达压燃——工科直男的终极真爱！","BV1Uy4y1i7uu",202665,1198,557,1096,3105,460,6845,0,"改装玩车","铁秀IRONSHOW",405067166,"https://www.bilibili.com/video/BV1Uy4y1i7uu/",790,"2024-08-22 13:53","2020-12-28 03:04:31",NA,NA,NA,NA,NA,NA,0
24240,"相关视频","BV1fTWSeRESf","【铁秀】还记得年少时的梦吗？","BV1S44y1Q72Y",612257,6756,2488,13307,67353,8040,52961,0,"汽车生活","铁秀IRONSHOW",405067166,"https://www.bilibili.com/video/BV1S44y1Q72Y/",790,"2024-08-22 13:53","2022-11-18 07:52:28",NA,NA,NA,NA,NA,NA,0
24241,"相关视频","BV1fTWSeRESf","【雷军】跟极速拍档-Jacky聊了下直播自驾的感受","BV1sz421v77S",203462,227,672,572,738,583,15889,0,"新能源车","雷军",646730844,"https://www.bilibili.com/video/BV1sz421v77S/",790,"2024-08-22 13:53","2024-08-22 08:40:30",NA,NA,NA,NA,NA,NA,0
24242,"相关视频","BV1fTWSeRESf","买60W的高合Z，装600W的___","BV1i8411u7oU",821039,6184,1484,4757,20695,7484,36776,0,"新能源车","铁秀IRONSHOW",405067166,"https://www.bilibili.com/video/BV1i8411u7oU/",790,"2024-08-22 13:53","2023-02-08 09:30:00",NA,NA,NA,NA,NA,NA,0
15155,"热门视频","","超级真实硬核生存「群峦重生」#15","BV1RtHReZEdw",57798,546,217,2890,9177,52,17798,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1RtHReZEdw/",1134,"2024-09-05 21:53","2024-09-07 03:00:00",NA,NA,NA,NA,NA,NA,0
15156,"相关视频","BV1RtHReZEdw","【夏天y】时间陷阱1：赵子龙背叛我？","BV1dJ411c7Lj",331034,2244,256,2693,6203,78,14488,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1dJ411c7Lj/",1134,"2024-09-05 21:53","2019-09-16 19:01:47",NA,NA,NA,NA,NA,NA,0
15157,"相关视频","BV1RtHReZEdw","炎炎夏日当然要叫上好友来一场小游戏派对啦","BV1Cy411i7n7",287380,767,263,4219,11232,173,29083,0,"单机游戏","空空不秃",22073070,"https://www.bilibili.com/video/BV1Cy411i7n7/",1134,"2024-09-05 21:53","2024-08-14 02:55:00",NA,NA,NA,NA,NA,NA,0
15158,"相关视频","BV1RtHReZEdw","重生之我是海绵宝宝在比奇堡捉小蜗！！？","BV16H4y1c7Wf",370886,831,390,6800,11867,141,31314,0,"单机游戏","就是赵子龙",192986032,"https://www.bilibili.com/video/BV16H4y1c7Wf/",1134,"2024-09-05 21:53","2024-08-15 03:00:00",NA,NA,NA,NA,NA,NA,0
15159,"相关视频","BV1RtHReZEdw","偷偷潜入小日子服务器—和樱花妹逆天翻盘！","BV1zzH9eaEsP",41579,22,41,1168,52,9,1150,0,"单机游戏","渣渣辉TD",480363051,"https://www.bilibili.com/video/BV1zzH9eaEsP/",1134,"2024-09-05 21:53","2024-09-06 13:16:53",NA,NA,NA,NA,NA,NA,0
15160,"相关视频","BV1RtHReZEdw","「英雄联盟！！！」超级困难生存勇者之章第五集","BV15j411o7V4",470859,2096,568,9002,26784,253,46143,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV15j411o7V4/",1134,"2024-09-05 21:53","2023-07-18 03:00:00",NA,NA,NA,NA,NA,NA,0
15161,"相关视频","BV1RtHReZEdw","碰到的方块都会变成钻石？","BV1Cf4y197AG",512826,2050,470,2423,4724,55,23512,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1Cf4y197AG/",1134,"2024-09-05 21:53","2020-08-12 04:28:41",NA,NA,NA,NA,NA,NA,0
15162,"相关视频","BV1RtHReZEdw","【夏天y的MC直播·剧情地图】时空劫难[作者:绿耗子]","BV1m4421U7ce",44323,328,36,161,111,7,935,0,"单机游戏","疯兔子Max",17363699,"https://www.bilibili.com/video/BV1m4421U7ce/",1134,"2024-09-05 21:53","2024-08-18 05:24:17",NA,NA,NA,NA,NA,NA,0
15163,"相关视频","BV1RtHReZEdw","我的世界：肝帝老哥建造最奢华的群系","BV1jqpGe2EYv",61278,36,16,682,66,4,802,0,"单机游戏","阿柴MC",176543439,"https://www.bilibili.com/video/BV1jqpGe2EYv/",1134,"2024-09-05 21:53","2024-09-06 08:30:00",NA,NA,NA,NA,NA,NA,0
15164,"相关视频","BV1RtHReZEdw","我的世界，我变成了*训龙高手*在被龙统治的世界怎么生存？","BV1W3411c7Cf",1007146,5793,771,14286,19706,401,48554,0,"单机游戏","夏天y",84130356,"https://www.bilibili.com/video/BV1W3411c7Cf/",1134,"2024-09-05 21:53","2022-07-06 03:00:00",NA,NA,NA,NA,NA,NA,0
15165,"相关视频","BV1RtHReZEdw","巨型艾利克斯还能入侵局域网！？","BV1BGpFe5E3A",251013,41,20,3357,58,10,725,0,"单机游戏","少轩解说",324338680,"https://www.bilibili.com/video/BV1BGpFe5E3A/",1134,"2024-09-05 21:53","2024-09-04 10:50:55",NA,NA,NA,NA,NA,NA,0
24794,"热门视频","","【嘴炮扛把子 亚托克斯】46 你说你惹""ta""干嘛呢","BV1gH4y1F7qp",419772,359,165,5054,1424,205,38537,0,"短片·手书","马克丶不吐温",190067530,"https://www.bilibili.com/video/BV1gH4y1F7qp/",991,"2024-08-30 22:53","2024-08-31 10:00:00",NA,NA,NA,NA,NA,NA,0
24795,"相关视频","BV1gH4y1F7qp","就那两坨肉显摆什么","BV1U6nZeWECS",40207,1,43,358,6,3,432,0,"综合","蒯一勺糖",3546558521936100,"https://www.bilibili.com/video/BV1U6nZeWECS/",991,"2024-08-30 22:53","2024-08-31 07:05:45",NA,NA,NA,NA,NA,NA,0
24796,"相关视频","BV1gH4y1F7qp","戌狗哥，救救四妹！！!【黑神话小动画】","BV1V4HEe9ECC",48661,32,215,552,282,181,2757,0,"短片·手书","一之濑Tolodog",171651964,"https://www.bilibili.com/video/BV1V4HEe9ECC/",991,"2024-08-30 22:53","2024-08-31 03:00:00",NA,NA,NA,NA,NA,NA,0
24797,"相关视频","BV1gH4y1F7qp","按照观众描述画美少女13","BV1Rz421e7Xp",165603,909,1221,3832,11732,349,27016,0,"短片·手书","兰矛RS",2196632,"https://www.bilibili.com/video/BV1Rz421e7Xp/",991,"2024-08-30 22:53","2024-08-31 04:00:00",NA,NA,NA,NA,NA,NA,0
24798,"相关视频","BV1gH4y1F7qp","娑娜浅跳一下~","BV1RJHjeSEQV",178024,62,388,5922,659,191,22628,0,"电子竞技","LOL二哈",521686097,"https://www.bilibili.com/video/BV1RJHjeSEQV/",991,"2024-08-30 22:53","2024-08-30 10:23:43",NA,NA,NA,NA,NA,NA,0
24799,"相关视频","BV1gH4y1F7qp","到底在干什么呼吸！我要被你憋死了！两天两个3-0小虎又在干嘛！","BV1Gy411v7wk",207556,247,963,543,822,922,10935,0,"电子竞技","你是想气死1酱么",375040863,"https://www.bilibili.com/video/BV1Gy411v7wk/",991,"2024-08-30 22:53","2024-08-31 11:46:53",NA,NA,NA,NA,NA,NA,0
24800,"相关视频","BV1gH4y1F7qp","一看就会的黑神话足部使用教学","BV1iS421Q7t6",114267,77,323,2749,303,1200,7886,0,"单机游戏","符瑶koritsu",2109776,"https://www.bilibili.com/video/BV1iS421Q7t6/",991,"2024-08-30 22:53","2024-08-31 08:25:23",NA,NA,NA,NA,NA,NA,0
24801,"相关视频","BV1gH4y1F7qp","既见未来，为何不拜！","BV1rM4m1a7Hn",439300,2704,1098,14797,13960,3902,95240,0,"综合","特效小哥studio",3066511,"https://www.bilibili.com/video/BV1rM4m1a7Hn/",991,"2024-08-30 22:53","2024-08-31 03:45:00",NA,NA,NA,NA,NA,NA,0
24802,"相关视频","BV1gH4y1F7qp","后会无期！玄骨韩立的终极之战！《凡人修仙传》117逐帧解析","BV1CW421Q7Ts",209427,614,1612,1459,6272,315,19711,0,"国产原创相关","利维坦mY",7946432,"https://www.bilibili.com/video/BV1CW421Q7Ts/",991,"2024-08-30 22:53","2024-08-31 09:49:50",NA,NA,NA,NA,NA,NA,0
24803,"相关视频","BV1gH4y1F7qp","黑神话：功夫","BV1TGnXeMEYK",115032,147,189,1177,1238,628,10657,0,"短片·手书","奇欧萨",385522333,"https://www.bilibili.com/video/BV1TGnXeMEYK/",991,"2024-08-30 22:53","2024-08-31 01:00:00",NA,NA,NA,NA,NA,NA,0
24804,"相关视频","BV1gH4y1F7qp","当我说我没有恋爱经验时：","BV1H2421f7Va",188437,321,644,2471,2297,88,18418,0,"短片·手书","兰矛RS",2196632,"https://www.bilibili.com/video/BV1H2421f7Va/",991,"2024-08-30 22:53","2024-08-30 09:59:59",NA,NA,NA,NA,NA,NA,0
17010,"热门视频","","细节满满，耐人寻味！盘点《黑神话：悟空》21个超赞的彩蛋和细节！【第二期】","BV1UM4m1a7Pr",168229,2389,608,3337,5627,701,13994,0,"单机游戏","极客羊",7394394,"https://www.bilibili.com/video/BV1UM4m1a7Pr/",1004,"2024-08-31 11:53","2024-09-01 03:47:21",NA,NA,NA,NA,NA,NA,0
17011,"相关视频","BV1UM4m1a7Pr","谁懂这声“快走！！！”的含金量啊.......","BV1uCH3efE7p",76543,320,122,107,14,22,413,0,"单机游戏","曲水伴流觞",189267767,"https://www.bilibili.com/video/BV1uCH3efE7p/",1004,"2024-08-31 11:53","2024-08-30 01:00:00",NA,NA,NA,NA,NA,NA,0
17012,"相关视频","BV1UM4m1a7Pr","幽魂吐槽天命人太菜了","BV1TnnoeEEnD",598727,394,830,3461,2422,6081,21924,0,"鬼畜剧场","一只小罗曼",37937944,"https://www.bilibili.com/video/BV1TnnoeEEnD/",1004,"2024-08-31 11:53","2024-08-31 10:46:39",NA,NA,NA,NA,NA,NA,0
17013,"相关视频","BV1UM4m1a7Pr","《黑神话：八戒》3分钟实机演示","BV1EcHgezEyF",5691717,12384,7098,76706,184560,91380,374209,0,"单机游戏","毒影子",15167172,"https://www.bilibili.com/video/BV1EcHgezEyF/",1004,"2024-08-31 11:53","2024-08-30 03:30:00",NA,NA,NA,NA,NA,NA,0
17014,"相关视频","BV1UM4m1a7Pr","广智吐槽天命人一天到晚喊“广智救我”","BV11M4m1a7Vj",184272,106,199,1224,642,1253,7914,0,"鬼畜剧场","天天吃八碗",7098437,"https://www.bilibili.com/video/BV11M4m1a7Vj/",1004,"2024-08-31 11:53","2024-08-31 01:41:27",NA,NA,NA,NA,NA,NA,0
17015,"相关视频","BV1UM4m1a7Pr","【黑神话：悟空】4K 最高画质 全收集 全结局 全剧情流程通关攻略 西游背景动作角色扮演游戏 首款国产3A大作【完结】","BV1AE4m1d7XT",12263953,143707,13995,400149,262231,92948,351010,0,"单机游戏","11的游戏世界",360046931,"https://www.bilibili.com/video/BV1AE4m1d7XT/",1004,"2024-08-31 11:53","2024-08-20 02:56:03",NA,NA,NA,NA,NA,NA,0
17016,"相关视频","BV1UM4m1a7Pr","【窝滴鬼鬼】八戒大量彩蛋，绝对黑神话里面最有意思的角色了","BV1RAHMebE9H",58018,90,97,1001,71,75,5080,0,"单机游戏","窝滴鬼鬼",345745639,"https://www.bilibili.com/video/BV1RAHMebE9H/",1004,"2024-08-31 11:53","2024-08-29 10:59:23",NA,NA,NA,NA,NA,NA,0
17017,"相关视频","BV1UM4m1a7Pr","黑 神 话 唐 三 藏 ！","BV1Vn4y1Z7i7",199853,355,199,2259,1814,2988,11379,0,"鬼畜剧场","三木刃",11997177,"https://www.bilibili.com/video/BV1Vn4y1Z7i7/",1004,"2024-08-31 11:53","2024-08-31 09:00:00",NA,NA,NA,NA,NA,NA,0
17018,"相关视频","BV1UM4m1a7Pr","全网首发！带女友去黑神话悟空取景地，现场打游戏！结果上电视了....","BV1tb42147TN",728184,1632,722,6369,13285,2698,70733,0,"搞笑","三十六贱笑",90361813,"https://www.bilibili.com/video/BV1tb42147TN/",1004,"2024-08-31 11:53","2024-08-31 03:30:00",NA,NA,NA,NA,NA,NA,0
17019,"相关视频","BV1UM4m1a7Pr","【黑神话悟空】最难BOSS排行！Top10","BV1W4noe5EUP",255171,3262,1900,864,291,431,8109,0,"单机游戏","XDC城北徐公",360697277,"https://www.bilibili.com/video/BV1W4noe5EUP/",1004,"2024-08-31 11:53","2024-08-31 13:00:00",NA,NA,NA,NA,NA,NA,0
17020,"相关视频","BV1UM4m1a7Pr","《黑神话：悟空》4小时电影剪辑版丨4K Hi-Res丨真结局 游戏电影【无UI 纯享】「游影社」","BV1Cyn9eNELk",358855,2077,451,24947,11126,3776,17639,0,"单机游戏","游影社",11226195,"https://www.bilibili.com/video/BV1Cyn9eNELk/",1004,"2024-08-31 11:53","2024-08-31 04:00:00",NA,NA,NA,NA,NA,NA,0
25114,"热门视频","","披荆斩棘4 二公合作舞台 逆流而上","BV1gmHLekEBe",61066,1753,2652,6146,14794,2490,15580,0,"音乐现场","石凯kk",241329181,"https://www.bilibili.com/video/BV1gmHLekEBe/",957,"2024-08-29 12:53","2024-08-30 11:04:16",NA,NA,NA,NA,NA,NA,0
25115,"相关视频","BV1gmHLekEBe","披荆斩棘4 一公合作舞台 明天明天的明天","BV18W42197Jb",283506,3632,2892,10886,23468,2566,42580,0,"音乐现场","石凯kk",241329181,"https://www.bilibili.com/video/BV18W42197Jb/",957,"2024-08-29 12:53","2024-08-16 08:48:28",NA,NA,NA,NA,NA,NA,0
25116,"相关视频","BV1gmHLekEBe","披荆斩棘4 二公合作舞台《表白》","BV18MHLeuE2E",95195,2468,1480,3629,7426,2072,8653,0,"音乐现场","尤长靖",494317382,"https://www.bilibili.com/video/BV18MHLeuE2E/",957,"2024-08-29 12:53","2024-08-30 04:38:37",NA,NA,NA,NA,NA,NA,0
25117,"相关视频","BV1gmHLekEBe","披荆斩棘4，二公《笼》","BV1e4421o7ek",72250,1308,673,1555,3156,855,5450,0,"音乐现场","王铮小亮",1923632848,"https://www.bilibili.com/video/BV1e4421o7ek/",957,"2024-08-29 12:53","2024-08-30 05:14:27",NA,NA,NA,NA,NA,NA,0
25118,"相关视频","BV1gmHLekEBe","这绝对是近期演唱综艺最燃舞台！阿如那一出来杀疯全场！全程真武打演唱，这组实在太帅啦！！！","BV12LHLeeEA8",82583,337,365,575,351,514,3203,0,"Unknown","来磕红糖",332834104,"https://www.bilibili.com/video/BV12LHLeeEA8/",957,"2024-08-29 12:53","2024-08-30 04:35:09",NA,NA,NA,NA,NA,NA,0
25119,"相关视频","BV1gmHLekEBe","【张远X徐良X马晓龙】披荆斩棘二公《伶人》舞台","BV1o14y1r7Jp",2435991,13522,8341,49672,74339,60351,130018,0,"音乐现场","张远Bird",1938665582,"https://www.bilibili.com/video/BV1o14y1r7Jp/",957,"2024-08-29 12:53","2023-09-16 11:42:54",NA,NA,NA,NA,NA,NA,0
25120,"相关视频","BV1gmHLekEBe","【尤长靖】 披荆斩棘4 直播赛《是你想成为的大人吗》","BV1WAHTe6E9h",41758,436,491,1192,2824,267,3515,0,"音乐现场","尤长靖",494317382,"https://www.bilibili.com/video/BV1WAHTe6E9h/",957,"2024-08-29 12:53","2024-08-29 05:38:28",NA,NA,NA,NA,NA,NA,0
25121,"相关视频","BV1gmHLekEBe","披荆斩棘4一公《呓语》","BV1rT42167Go",393268,2655,1441,9843,13419,6219,24056,0,"音乐现场","王铮小亮",1923632848,"https://www.bilibili.com/video/BV1rT42167Go/",957,"2024-08-29 12:53","2024-08-16 10:37:58",NA,NA,NA,NA,NA,NA,0
